PREPRINT_DOI,CITATION_INTERVAL,CITATIONS,LOG_CITATIONS
10.1101/109793,0,0,0
10.1101/109793,1,0,0
10.1101/109793,2,0,0
10.1101/109793,3,0,0
10.1101/109793,4,0,0
10.1101/109793,5,0,0
10.1101/109801,-7,0,0
10.1101/109801,-6,0,0
10.1101/109801,-5,0,0
10.1101/109801,-4,0,0
10.1101/109801,-3,0,0
10.1101/109801,-2,0,0
10.1101/109801,-1,0,0
10.1101/109801,0,0,0
10.1101/109801,1,0,0
10.1101/109801,2,0,0
10.1101/109801,3,0,0
10.1101/109819,-1,0,0
10.1101/109819,0,0,0
10.1101/109819,1,0,0
10.1101/109819,2,0,0
10.1101/109819,3,0,0
10.1101/109819,4,0,0
10.1101/109819,5,0,0
10.1101/109819,6,0,0
10.1101/109819,7,0,0
10.1101/109819,8,0,0
10.1101/109819,9,0,0
10.1101/109850,-4,0,0
10.1101/109850,-3,0,0
10.1101/109850,-2,0,0
10.1101/109850,-1,0,0
10.1101/109850,0,0,0
10.1101/109850,1,0,0
10.1101/109850,2,0,0
10.1101/109850,3,0,0
10.1101/109850,4,0,0
10.1101/109850,5,0,0
10.1101/109850,6,0,0
10.1101/109876,-4,0,0
10.1101/109876,-3,0,0
10.1101/109876,-2,0,0
10.1101/109876,-1,0,0
10.1101/109876,0,0,0
10.1101/109876,1,0,0
10.1101/109876,2,0,0
10.1101/109876,3,0,0
10.1101/109876,4,0,0
10.1101/109876,5,0,0
10.1101/109876,6,0,0
10.1101/109884,-6,0,0
10.1101/109884,-5,0,0
10.1101/109884,-4,0,0
10.1101/109884,-3,0,0
10.1101/109884,-2,0,0
10.1101/109884,-1,0,0
10.1101/109884,0,0,0
10.1101/109884,1,0,0
10.1101/109884,2,0,0
10.1101/109884,3,0,0
10.1101/109884,4,0,0
10.1101/109934,-9,0,0
10.1101/109934,-8,0,0
10.1101/109934,-7,0,0
10.1101/109934,-6,0,0
10.1101/109934,-5,0,0
10.1101/109934,-4,0,0
10.1101/109934,-3,0,0
10.1101/109934,-2,0,0
10.1101/109934,-1,0,0
10.1101/109934,0,0,0
10.1101/109934,1,0,0
10.1101/109983,-7,0,0
10.1101/109983,-6,0,0
10.1101/109983,-5,0,0
10.1101/109983,-4,1,0.6931471805599453
10.1101/109983,-3,0,0
10.1101/109983,-2,0,0
10.1101/109983,-1,0,0
10.1101/109983,0,0,0
10.1101/109983,1,0,0
10.1101/109983,2,0,0
10.1101/109983,3,0,0
10.1101/110007,-6,0,0
10.1101/110007,-5,0,0
10.1101/110007,-4,0,0
10.1101/110007,-3,0,0
10.1101/110007,-2,0,0
10.1101/110007,-1,0,0
10.1101/110007,0,0,0
10.1101/110007,1,0,0
10.1101/110007,2,0,0
10.1101/110007,3,0,0
10.1101/110007,4,0,0
10.1101/110023,-9,0,0
10.1101/110023,-8,0,0
10.1101/110023,-7,0,0
10.1101/110023,-6,0,0
10.1101/110023,-5,0,0
10.1101/110023,-4,0,0
10.1101/110023,-3,0,0
10.1101/110023,-2,0,0
10.1101/110023,-1,1,0.6931471805599453
10.1101/110023,0,1,0.6931471805599453
10.1101/110023,1,1,0.6931471805599453
10.1101/110056,-8,0,0
10.1101/110056,-7,0,0
10.1101/110056,-6,0,0
10.1101/110056,-5,0,0
10.1101/110056,-4,0,0
10.1101/110056,-3,0,0
10.1101/110056,-2,0,0
10.1101/110056,-1,0,0
10.1101/110056,0,0,0
10.1101/110056,1,0,0
10.1101/110056,2,0,0
10.1101/110064,-1,0,0
10.1101/110064,0,0,0
10.1101/110064,1,0,0
10.1101/110064,2,0,0
10.1101/110064,3,0,0
10.1101/110064,4,0,0
10.1101/110064,5,0,0
10.1101/110064,6,0,0
10.1101/110064,7,0,0
10.1101/110064,8,0,0
10.1101/110064,9,0,0
10.1101/110098,-8,0,0
10.1101/110098,-7,0,0
10.1101/110098,-6,0,0
10.1101/110098,-5,0,0
10.1101/110098,-4,0,0
10.1101/110098,-3,0,0
10.1101/110098,-2,0,0
10.1101/110098,-1,0,0
10.1101/110098,0,0,0
10.1101/110098,1,0,0
10.1101/110098,2,0,0
10.1101/110148,-3,0,0
10.1101/110148,-2,0,0
10.1101/110148,-1,0,0
10.1101/110148,0,0,0
10.1101/110148,1,0,0
10.1101/110148,2,0,0
10.1101/110148,3,0,0
10.1101/110148,4,0,0
10.1101/110148,5,0,0
10.1101/110148,6,0,0
10.1101/110148,7,0,0
10.1101/110197,-4,0,0
10.1101/110197,-3,0,0
10.1101/110197,-2,0,0
10.1101/110197,-1,0,0
10.1101/110197,0,0,0
10.1101/110197,1,0,0
10.1101/110197,2,0,0
10.1101/110197,3,0,0
10.1101/110197,4,0,0
10.1101/110197,5,0,0
10.1101/110197,6,0,0
10.1101/110213,-1,0,0
10.1101/110213,0,0,0
10.1101/110213,1,0,0
10.1101/110213,2,0,0
10.1101/110213,3,0,0
10.1101/110213,4,0,0
10.1101/110213,5,0,0
10.1101/110213,6,0,0
10.1101/110213,7,0,0
10.1101/110213,8,0,0
10.1101/110213,9,0,0
10.1101/110221,-4,0,0
10.1101/110221,-3,0,0
10.1101/110221,-2,0,0
10.1101/110221,-1,0,0
10.1101/110221,0,0,0
10.1101/110221,1,0,0
10.1101/110221,2,0,0
10.1101/110221,3,0,0
10.1101/110221,4,0,0
10.1101/110221,5,0,0
10.1101/110221,6,0,0
10.1101/110262,-3,0,0
10.1101/110262,-2,0,0
10.1101/110262,-1,0,0
10.1101/110262,0,0,0
10.1101/110262,1,0,0
10.1101/110262,2,0,0
10.1101/110262,3,0,0
10.1101/110262,4,0,0
10.1101/110262,5,0,0
10.1101/110262,6,0,0
10.1101/110262,7,0,0
10.1101/110288,-2,0,0
10.1101/110288,-1,0,0
10.1101/110288,0,0,0
10.1101/110288,1,0,0
10.1101/110288,2,0,0
10.1101/110288,3,0,0
10.1101/110288,4,0,0
10.1101/110288,5,0,0
10.1101/110288,6,0,0
10.1101/110288,7,0,0
10.1101/110288,8,0,0
10.1101/110296,-3,0,0
10.1101/110296,-2,0,0
10.1101/110296,-1,0,0
10.1101/110296,0,0,0
10.1101/110296,1,0,0
10.1101/110296,2,0,0
10.1101/110296,3,0,0
10.1101/110296,4,0,0
10.1101/110296,5,0,0
10.1101/110296,6,0,0
10.1101/110296,7,0,0
10.1101/110338,-1,0,0
10.1101/110338,0,0,0
10.1101/110338,1,0,0
10.1101/110338,2,0,0
10.1101/110338,3,0,0
10.1101/110338,4,0,0
10.1101/110338,5,0,0
10.1101/110338,6,0,0
10.1101/110338,7,0,0
10.1101/110338,8,0,0
10.1101/110338,9,0,0
10.1101/110346,-6,0,0
10.1101/110346,-5,0,0
10.1101/110346,-4,0,0
10.1101/110346,-3,0,0
10.1101/110346,-2,0,0
10.1101/110346,-1,0,0
10.1101/110346,0,1,0.6931471805599453
10.1101/110346,1,0,0
10.1101/110346,2,0,0
10.1101/110346,3,0,0
10.1101/110346,4,0,0
10.1101/110361,-1,0,0
10.1101/110361,0,0,0
10.1101/110361,1,0,0
10.1101/110361,2,0,0
10.1101/110361,3,0,0
10.1101/110361,4,0,0
10.1101/110361,5,0,0
10.1101/110361,6,0,0
10.1101/110361,7,0,0
10.1101/110361,8,0,0
10.1101/110361,9,0,0
10.1101/110387,-9,0,0
10.1101/110387,-8,0,0
10.1101/110387,-7,0,0
10.1101/110387,-6,0,0
10.1101/110387,-5,0,0
10.1101/110387,-4,0,0
10.1101/110387,-3,0,0
10.1101/110387,-2,0,0
10.1101/110387,-1,0,0
10.1101/110387,0,0,0
10.1101/110387,1,0,0
10.1101/110395,-5,0,0
10.1101/110395,-4,0,0
10.1101/110395,-3,0,0
10.1101/110395,-2,0,0
10.1101/110395,-1,0,0
10.1101/110395,0,0,0
10.1101/110395,1,0,0
10.1101/110395,2,0,0
10.1101/110395,3,0,0
10.1101/110395,4,0,0
10.1101/110395,5,0,0
10.1101/110437,-4,0,0
10.1101/110437,-3,0,0
10.1101/110437,-2,0,0
10.1101/110437,-1,0,0
10.1101/110437,0,0,0
10.1101/110437,1,0,0
10.1101/110437,2,0,0
10.1101/110437,3,0,0
10.1101/110437,4,0,0
10.1101/110437,5,0,0
10.1101/110437,6,0,0
10.1101/110544,-3,0,0
10.1101/110544,-2,0,0
10.1101/110544,-1,0,0
10.1101/110544,0,0,0
10.1101/110544,1,0,0
10.1101/110544,2,0,0
10.1101/110544,3,0,0
10.1101/110544,4,0,0
10.1101/110544,5,0,0
10.1101/110544,6,0,0
10.1101/110544,7,0,0
10.1101/110593,-9,0,0
10.1101/110593,-8,0,0
10.1101/110593,-7,0,0
10.1101/110593,-6,0,0
10.1101/110593,-5,1,0.6931471805599453
10.1101/110593,-4,0,0
10.1101/110593,-3,0,0
10.1101/110593,-2,0,0
10.1101/110593,-1,0,0
10.1101/110593,0,0,0
10.1101/110593,1,0,0
10.1101/110601,-8,0,0
10.1101/110601,-7,0,0
10.1101/110601,-6,0,0
10.1101/110601,-5,0,0
10.1101/110601,-4,1,0.6931471805599453
10.1101/110601,-3,0,0
10.1101/110601,-2,0,0
10.1101/110601,-1,0,0
10.1101/110601,0,0,0
10.1101/110601,1,0,0
10.1101/110601,2,0,0
10.1101/110643,-3,0,0
10.1101/110643,-2,0,0
10.1101/110643,-1,0,0
10.1101/110643,0,0,0
10.1101/110643,1,0,0
10.1101/110643,2,0,0
10.1101/110643,3,0,0
10.1101/110643,4,0,0
10.1101/110643,5,0,0
10.1101/110643,6,0,0
10.1101/110643,7,1,0.6931471805599453
10.1101/110668,-6,0,0
10.1101/110668,-5,0,0
10.1101/110668,-4,0,0
10.1101/110668,-3,1,0.6931471805599453
10.1101/110668,-2,0,0
10.1101/110668,-1,0,0
10.1101/110668,0,1,0.6931471805599453
10.1101/110668,1,2,1.0986122886681098
10.1101/110668,2,0,0
10.1101/110668,3,1,0.6931471805599453
10.1101/110668,4,0,0
10.1101/110684,-7,0,0
10.1101/110684,-6,0,0
10.1101/110684,-5,0,0
10.1101/110684,-4,1,0.6931471805599453
10.1101/110684,-3,0,0
10.1101/110684,-2,0,0
10.1101/110684,-1,0,0
10.1101/110684,0,0,0
10.1101/110684,1,0,0
10.1101/110684,2,0,0
10.1101/110684,3,0,0
10.1101/110692,-7,0,0
10.1101/110692,-6,0,0
10.1101/110692,-5,0,0
10.1101/110692,-4,0,0
10.1101/110692,-3,0,0
10.1101/110692,-2,0,0
10.1101/110692,-1,0,0
10.1101/110692,0,0,0
10.1101/110692,1,0,0
10.1101/110692,2,0,0
10.1101/110692,3,0,0
10.1101/110700,-2,0,0
10.1101/110700,-1,0,0
10.1101/110700,0,0,0
10.1101/110700,1,0,0
10.1101/110700,2,0,0
10.1101/110700,3,0,0
10.1101/110700,4,0,0
10.1101/110700,5,0,0
10.1101/110700,6,0,0
10.1101/110700,7,0,0
10.1101/110700,8,0,0
10.1101/110718,-4,0,0
10.1101/110718,-3,0,0
10.1101/110718,-2,0,0
10.1101/110718,-1,0,0
10.1101/110718,0,0,0
10.1101/110718,1,0,0
10.1101/110718,2,0,0
10.1101/110718,3,0,0
10.1101/110718,4,0,0
10.1101/110718,5,0,0
10.1101/110718,6,0,0
10.1101/110726,-1,0,0
10.1101/110726,0,0,0
10.1101/110726,1,0,0
10.1101/110726,2,0,0
10.1101/110726,3,0,0
10.1101/110726,4,0,0
10.1101/110726,5,0,0
10.1101/110726,6,0,0
10.1101/110726,7,0,0
10.1101/110726,8,0,0
10.1101/110726,9,0,0
10.1101/110742,-5,0,0
10.1101/110742,-4,0,0
10.1101/110742,-3,0,0
10.1101/110742,-2,0,0
10.1101/110742,-1,0,0
10.1101/110742,0,0,0
10.1101/110742,1,0,0
10.1101/110742,2,0,0
10.1101/110742,3,0,0
10.1101/110742,4,0,0
10.1101/110742,5,0,0
10.1101/110759,-10,0,0
10.1101/110759,-9,0,0
10.1101/110759,-8,0,0
10.1101/110759,-7,0,0
10.1101/110759,-6,0,0
10.1101/110759,-5,0,0
10.1101/110759,-4,1,0.6931471805599453
10.1101/110759,-3,0,0
10.1101/110759,-2,0,0
10.1101/110759,-1,0,0
10.1101/110759,0,0,0
10.1101/110775,-6,0,0
10.1101/110775,-5,0,0
10.1101/110775,-4,0,0
10.1101/110775,-3,0,0
10.1101/110775,-2,0,0
10.1101/110775,-1,0,0
10.1101/110775,0,0,0
10.1101/110775,1,0,0
10.1101/110775,2,0,0
10.1101/110775,3,0,0
10.1101/110775,4,0,0
10.1101/110833,-5,0,0
10.1101/110833,-4,0,0
10.1101/110833,-3,0,0
10.1101/110833,-2,0,0
10.1101/110833,-1,0,0
10.1101/110833,0,0,0
10.1101/110833,1,0,0
10.1101/110833,2,0,0
10.1101/110833,3,0,0
10.1101/110833,4,0,0
10.1101/110833,5,0,0
10.1101/110841,-5,0,0
10.1101/110841,-4,0,0
10.1101/110841,-3,0,0
10.1101/110841,-2,0,0
10.1101/110841,-1,0,0
10.1101/110841,0,0,0
10.1101/110841,1,0,0
10.1101/110841,2,0,0
10.1101/110841,3,0,0
10.1101/110841,4,0,0
10.1101/110841,5,0,0
10.1101/110858,-3,0,0
10.1101/110858,-2,0,0
10.1101/110858,-1,0,0
10.1101/110858,0,0,0
10.1101/110858,1,0,0
10.1101/110858,2,0,0
10.1101/110858,3,0,0
10.1101/110858,4,0,0
10.1101/110858,5,0,0
10.1101/110858,6,0,0
10.1101/110858,7,0,0
10.1101/110924,-4,0,0
10.1101/110924,-3,0,0
10.1101/110924,-2,0,0
10.1101/110924,-1,0,0
10.1101/110924,0,0,0
10.1101/110924,1,0,0
10.1101/110924,2,0,0
10.1101/110924,3,0,0
10.1101/110924,4,0,0
10.1101/110924,5,0,0
10.1101/110924,6,0,0
10.1101/110932,-5,0,0
10.1101/110932,-4,0,0
10.1101/110932,-3,0,0
10.1101/110932,-2,0,0
10.1101/110932,-1,0,0
10.1101/110932,0,0,0
10.1101/110932,1,0,0
10.1101/110932,2,0,0
10.1101/110932,3,0,0
10.1101/110932,4,0,0
10.1101/110932,5,0,0
10.1101/110940,-7,0,0
10.1101/110940,-6,0,0
10.1101/110940,-5,0,0
10.1101/110940,-4,0,0
10.1101/110940,-3,0,0
10.1101/110940,-2,0,0
10.1101/110940,-1,0,0
10.1101/110940,0,0,0
10.1101/110940,1,0,0
10.1101/110940,2,1,0.6931471805599453
10.1101/110940,3,0,0
10.1101/110957,-4,0,0
10.1101/110957,-3,0,0
10.1101/110957,-2,0,0
10.1101/110957,-1,0,0
10.1101/110957,0,0,0
10.1101/110957,1,0,0
10.1101/110957,2,0,0
10.1101/110957,3,0,0
10.1101/110957,4,0,0
10.1101/110957,5,0,0
10.1101/110957,6,0,0
10.1101/110965,-5,0,0
10.1101/110965,-4,0,0
10.1101/110965,-3,0,0
10.1101/110965,-2,0,0
10.1101/110965,-1,0,0
10.1101/110965,0,0,0
10.1101/110965,1,1,0.6931471805599453
10.1101/110965,2,0,0
10.1101/110965,3,0,0
10.1101/110965,4,0,0
10.1101/110965,5,0,0
10.1101/110973,-7,0,0
10.1101/110973,-6,0,0
10.1101/110973,-5,0,0
10.1101/110973,-4,0,0
10.1101/110973,-3,0,0
10.1101/110973,-2,0,0
10.1101/110973,-1,0,0
10.1101/110973,0,0,0
10.1101/110973,1,0,0
10.1101/110973,2,0,0
10.1101/110973,3,0,0
10.1101/111005,-6,0,0
10.1101/111005,-5,0,0
10.1101/111005,-4,0,0
10.1101/111005,-3,0,0
10.1101/111005,-2,0,0
10.1101/111005,-1,0,0
10.1101/111005,0,0,0
10.1101/111005,1,0,0
10.1101/111005,2,0,0
10.1101/111005,3,0,0
10.1101/111005,4,0,0
10.1101/111039,-3,0,0
10.1101/111039,-2,0,0
10.1101/111039,-1,0,0
10.1101/111039,0,0,0
10.1101/111039,1,0,0
10.1101/111039,2,0,0
10.1101/111039,3,0,0
10.1101/111039,4,0,0
10.1101/111039,5,0,0
10.1101/111039,6,0,0
10.1101/111039,7,0,0
10.1101/111054,-5,0,0
10.1101/111054,-4,0,0
10.1101/111054,-3,0,0
10.1101/111054,-2,0,0
10.1101/111054,-1,0,0
10.1101/111054,0,0,0
10.1101/111054,1,0,0
10.1101/111054,2,0,0
10.1101/111054,3,0,0
10.1101/111054,4,0,0
10.1101/111054,5,0,0
10.1101/111120,-7,0,0
10.1101/111120,-6,0,0
10.1101/111120,-5,0,0
10.1101/111120,-4,0,0
10.1101/111120,-3,0,0
10.1101/111120,-2,0,0
10.1101/111120,-1,0,0
10.1101/111120,0,0,0
10.1101/111120,1,0,0
10.1101/111120,2,0,0
10.1101/111120,3,0,0
10.1101/111138,-3,0,0
10.1101/111138,-2,0,0
10.1101/111138,-1,0,0
10.1101/111138,0,0,0
10.1101/111138,1,0,0
10.1101/111138,2,0,0
10.1101/111138,3,0,0
10.1101/111138,4,0,0
10.1101/111138,5,0,0
10.1101/111138,6,0,0
10.1101/111138,7,0,0
10.1101/111146,-8,0,0
10.1101/111146,-7,0,0
10.1101/111146,-6,0,0
10.1101/111146,-5,0,0
10.1101/111146,-4,1,0.6931471805599453
10.1101/111146,-3,0,0
10.1101/111146,-2,0,0
10.1101/111146,-1,0,0
10.1101/111146,0,0,0
10.1101/111146,1,0,0
10.1101/111146,2,0,0
10.1101/111179,-8,0,0
10.1101/111179,-7,0,0
10.1101/111179,-6,0,0
10.1101/111179,-5,0,0
10.1101/111179,-4,0,0
10.1101/111179,-3,0,0
10.1101/111179,-2,0,0
10.1101/111179,-1,0,0
10.1101/111179,0,0,0
10.1101/111179,1,0,0
10.1101/111179,2,0,0
10.1101/111203,-2,0,0
10.1101/111203,-1,0,0
10.1101/111203,0,0,0
10.1101/111203,1,0,0
10.1101/111203,2,0,0
10.1101/111203,3,0,0
10.1101/111203,4,0,0
10.1101/111203,5,0,0
10.1101/111203,6,0,0
10.1101/111203,7,0,0
10.1101/111203,8,0,0
10.1101/111237,-4,0,0
10.1101/111237,-3,0,0
10.1101/111237,-2,0,0
10.1101/111237,-1,0,0
10.1101/111237,0,0,0
10.1101/111237,1,0,0
10.1101/111237,2,0,0
10.1101/111237,3,0,0
10.1101/111237,4,0,0
10.1101/111237,5,0,0
10.1101/111237,6,0,0
10.1101/111245,-5,0,0
10.1101/111245,-4,0,0
10.1101/111245,-3,0,0
10.1101/111245,-2,0,0
10.1101/111245,-1,0,0
10.1101/111245,0,0,0
10.1101/111245,1,0,0
10.1101/111245,2,0,0
10.1101/111245,3,0,0
10.1101/111245,4,0,0
10.1101/111245,5,0,0
10.1101/111260,-7,0,0
10.1101/111260,-6,0,0
10.1101/111260,-5,0,0
10.1101/111260,-4,0,0
10.1101/111260,-3,0,0
10.1101/111260,-2,0,0
10.1101/111260,-1,0,0
10.1101/111260,0,0,0
10.1101/111260,1,0,0
10.1101/111260,2,0,0
10.1101/111260,3,0,0
10.1101/111278,-3,0,0
10.1101/111278,-2,0,0
10.1101/111278,-1,0,0
10.1101/111278,0,0,0
10.1101/111278,1,0,0
10.1101/111278,2,0,0
10.1101/111278,3,0,0
10.1101/111278,4,0,0
10.1101/111278,5,0,0
10.1101/111278,6,0,0
10.1101/111278,7,0,0
10.1101/111377,-5,0,0
10.1101/111377,-4,0,0
10.1101/111377,-3,0,0
10.1101/111377,-2,0,0
10.1101/111377,-1,0,0
10.1101/111377,0,0,0
10.1101/111377,1,0,0
10.1101/111377,2,0,0
10.1101/111377,3,0,0
10.1101/111377,4,0,0
10.1101/111377,5,0,0
10.1101/111500,-6,0,0
10.1101/111500,-5,0,0
10.1101/111500,-4,0,0
10.1101/111500,-3,0,0
10.1101/111500,-2,0,0
10.1101/111500,-1,0,0
10.1101/111500,0,0,0
10.1101/111500,1,0,0
10.1101/111500,2,0,0
10.1101/111500,3,0,0
10.1101/111500,4,0,0
10.1101/111526,-2,0,0
10.1101/111526,-1,0,0
10.1101/111526,0,0,0
10.1101/111526,1,0,0
10.1101/111526,2,0,0
10.1101/111526,3,0,0
10.1101/111526,4,0,0
10.1101/111526,5,0,0
10.1101/111526,6,0,0
10.1101/111526,7,1,0.6931471805599453
10.1101/111526,8,0,0
10.1101/111542,-5,0,0
10.1101/111542,-4,0,0
10.1101/111542,-3,0,0
10.1101/111542,-2,0,0
10.1101/111542,-1,0,0
10.1101/111542,0,0,0
10.1101/111542,1,0,0
10.1101/111542,2,0,0
10.1101/111542,3,0,0
10.1101/111542,4,0,0
10.1101/111542,5,0,0
10.1101/111559,-5,0,0
10.1101/111559,-4,0,0
10.1101/111559,-3,0,0
10.1101/111559,-2,0,0
10.1101/111559,-1,0,0
10.1101/111559,0,0,0
10.1101/111559,1,0,0
10.1101/111559,2,0,0
10.1101/111559,3,0,0
10.1101/111559,4,0,0
10.1101/111559,5,0,0
10.1101/111575,-7,0,0
10.1101/111575,-6,0,0
10.1101/111575,-5,0,0
10.1101/111575,-4,0,0
10.1101/111575,-3,0,0
10.1101/111575,-2,0,0
10.1101/111575,-1,0,0
10.1101/111575,0,0,0
10.1101/111575,1,0,0
10.1101/111575,2,0,0
10.1101/111575,3,0,0
10.1101/111609,-6,0,0
10.1101/111609,-5,0,0
10.1101/111609,-4,0,0
10.1101/111609,-3,0,0
10.1101/111609,-2,0,0
10.1101/111609,-1,0,0
10.1101/111609,0,0,0
10.1101/111609,1,0,0
10.1101/111609,2,0,0
10.1101/111609,3,1,0.6931471805599453
10.1101/111609,4,0,0
10.1101/111666,-10,0,0
10.1101/111666,-9,0,0
10.1101/111666,-8,0,0
10.1101/111666,-7,0,0
10.1101/111666,-6,0,0
10.1101/111666,-5,0,0
10.1101/111666,-4,0,0
10.1101/111666,-3,0,0
10.1101/111666,-2,0,0
10.1101/111666,-1,0,0
10.1101/111666,0,0,0
10.1101/111765,-4,0,0
10.1101/111765,-3,0,0
10.1101/111765,-2,0,0
10.1101/111765,-1,0,0
10.1101/111765,0,0,0
10.1101/111765,1,0,0
10.1101/111765,2,0,0
10.1101/111765,3,0,0
10.1101/111765,4,0,0
10.1101/111765,5,0,0
10.1101/111765,6,0,0
10.1101/111773,-2,0,0
10.1101/111773,-1,0,0
10.1101/111773,0,0,0
10.1101/111773,1,0,0
10.1101/111773,2,0,0
10.1101/111773,3,0,0
10.1101/111773,4,0,0
10.1101/111773,5,0,0
10.1101/111773,6,0,0
10.1101/111773,7,0,0
10.1101/111773,8,0,0
10.1101/111781,-3,0,0
10.1101/111781,-2,0,0
10.1101/111781,-1,0,0
10.1101/111781,0,0,0
10.1101/111781,1,0,0
10.1101/111781,2,0,0
10.1101/111781,3,0,0
10.1101/111781,4,0,0
10.1101/111781,5,0,0
10.1101/111781,6,0,0
10.1101/111781,7,0,0
10.1101/111823,-6,0,0
10.1101/111823,-5,0,0
10.1101/111823,-4,0,0
10.1101/111823,-3,0,0
10.1101/111823,-2,0,0
10.1101/111823,-1,0,0
10.1101/111823,0,0,0
10.1101/111823,1,0,0
10.1101/111823,2,0,0
10.1101/111823,3,0,0
10.1101/111831,-4,0,0
10.1101/111831,-3,0,0
10.1101/111831,-2,0,0
10.1101/111831,-1,0,0
10.1101/111831,0,0,0
10.1101/111831,1,0,0
10.1101/111831,2,0,0
10.1101/111831,3,0,0
10.1101/111831,4,0,0
10.1101/111831,5,0,0
10.1101/111831,6,0,0
10.1101/111898,-5,0,0
10.1101/111898,-4,0,0
10.1101/111898,-3,0,0
10.1101/111898,-2,0,0
10.1101/111898,-1,0,0
10.1101/111898,0,0,0
10.1101/111898,1,0,0
10.1101/111898,2,0,0
10.1101/111898,3,0,0
10.1101/111898,4,0,0
10.1101/111898,5,0,0
10.1101/111922,-4,0,0
10.1101/111922,-3,0,0
10.1101/111922,-2,0,0
10.1101/111922,-1,0,0
10.1101/111922,0,0,0
10.1101/111922,1,0,0
10.1101/111922,2,0,0
10.1101/111922,3,0,0
10.1101/111922,4,0,0
10.1101/111922,5,0,0
10.1101/111922,6,0,0
10.1101/111930,-2,0,0
10.1101/111930,-1,0,0
10.1101/111930,0,0,0
10.1101/111930,1,0,0
10.1101/111930,2,0,0
10.1101/111930,3,0,0
10.1101/111930,4,0,0
10.1101/111930,5,0,0
10.1101/111930,6,0,0
10.1101/111930,7,0,0
10.1101/111930,8,0,0
10.1101/111955,-5,0,0
10.1101/111955,-4,0,0
10.1101/111955,-3,0,0
10.1101/111955,-2,0,0
10.1101/111955,-1,0,0
10.1101/111955,0,0,0
10.1101/111955,1,0,0
10.1101/111955,2,0,0
10.1101/111955,3,0,0
10.1101/111955,4,0,0
10.1101/111955,5,0,0
10.1101/111971,-6,0,0
10.1101/111971,-5,0,0
10.1101/111971,-4,0,0
10.1101/111971,-3,0,0
10.1101/111971,-2,0,0
10.1101/111971,-1,0,0
10.1101/111971,0,0,0
10.1101/111971,1,0,0
10.1101/111971,2,0,0
10.1101/111971,3,0,0
10.1101/111971,4,0,0
10.1101/112011,-5,0,0
10.1101/112011,-4,0,0
10.1101/112011,-3,0,0
10.1101/112011,-2,0,0
10.1101/112011,-1,0,0
10.1101/112011,0,1,0.6931471805599453
10.1101/112011,1,0,0
10.1101/112011,2,0,0
10.1101/112011,3,0,0
10.1101/112011,4,0,0
10.1101/112011,5,0,0
10.1101/112045,-5,0,0
10.1101/112045,-4,0,0
10.1101/112045,-3,0,0
10.1101/112045,-2,0,0
10.1101/112045,-1,0,0
10.1101/112045,0,0,0
10.1101/112045,1,0,0
10.1101/112045,2,0,0
10.1101/112045,3,0,0
10.1101/112045,4,0,0
10.1101/112045,5,0,0
10.1101/112060,-5,0,0
10.1101/112060,-4,0,0
10.1101/112060,-3,0,0
10.1101/112060,-2,0,0
10.1101/112060,-1,0,0
10.1101/112060,0,0,0
10.1101/112060,1,0,0
10.1101/112060,2,0,0
10.1101/112060,3,0,0
10.1101/112060,4,0,0
10.1101/112060,5,0,0
10.1101/112094,-5,0,0
10.1101/112094,-4,0,0
10.1101/112094,-3,0,0
10.1101/112094,-2,0,0
10.1101/112094,-1,0,0
10.1101/112094,0,0,0
10.1101/112094,1,0,0
10.1101/112094,2,0,0
10.1101/112094,3,0,0
10.1101/112094,4,0,0
10.1101/112094,5,0,0
10.1101/112110,-6,0,0
10.1101/112110,-5,0,0
10.1101/112110,-4,0,0
10.1101/112110,-3,0,0
10.1101/112110,-2,0,0
10.1101/112110,-1,0,0
10.1101/112110,0,0,0
10.1101/112110,1,0,0
10.1101/112110,2,0,0
10.1101/112110,3,0,0
10.1101/112110,4,0,0
10.1101/112201,-9,0,0
10.1101/112201,-8,0,0
10.1101/112201,-7,0,0
10.1101/112201,-6,0,0
10.1101/112201,-5,0,0
10.1101/112201,-4,0,0
10.1101/112201,-3,0,0
10.1101/112201,-2,0,0
10.1101/112201,-1,0,0
10.1101/112201,0,0,0
10.1101/112227,-6,0,0
10.1101/112227,-5,0,0
10.1101/112227,-4,0,0
10.1101/112227,-3,0,0
10.1101/112227,-2,0,0
10.1101/112227,-1,0,0
10.1101/112227,0,0,0
10.1101/112227,1,0,0
10.1101/112227,2,0,0
10.1101/112227,3,0,0
10.1101/112235,-2,0,0
10.1101/112235,-1,0,0
10.1101/112235,0,0,0
10.1101/112235,1,0,0
10.1101/112235,2,0,0
10.1101/112235,3,0,0
10.1101/112235,4,0,0
10.1101/112235,5,0,0
10.1101/112235,6,0,0
10.1101/112235,7,0,0
10.1101/112235,8,0,0
10.1101/112250,-4,0,0
10.1101/112250,-3,0,0
10.1101/112250,-2,0,0
10.1101/112250,-1,0,0
10.1101/112250,0,0,0
10.1101/112250,1,0,0
10.1101/112250,2,0,0
10.1101/112250,3,0,0
10.1101/112250,4,0,0
10.1101/112250,5,0,0
10.1101/112250,6,0,0
10.1101/112276,-8,0,0
10.1101/112276,-7,0,0
10.1101/112276,-6,0,0
10.1101/112276,-5,0,0
10.1101/112276,-4,0,0
10.1101/112276,-3,0,0
10.1101/112276,-2,0,0
