"PREPRINT_DOI","HAS_ALTMETRIC","ALT_SCORE","ALT_TWEETS","ALT_FEEDS","ALT_MSM","ALT_POLICIES","ALT_WIKIPEDIA","ALT_MENDELEY"
"10.1101/116863",TRUE,25.046,40,1,0,0,0,14
"10.1101/116293",TRUE,5.5,17,0,0,0,0,5
"10.1101/116897",TRUE,6.45,15,0,0,0,0,0
"10.1101/101816",TRUE,41.2,80,0,0,0,0,84
"10.1101/116780",TRUE,10.8,22,0,0,0,0,1
"10.1101/116749",TRUE,16.984,21,1,0,0,0,9
"10.1101/115840",TRUE,10.884,8,1,0,0,0,0
"10.1101/116798",TRUE,10.684,10,1,0,0,0,3
"10.1101/116707",TRUE,17.65,34,0,0,0,0,12
"10.1101/116756",TRUE,22.386,24,1,0,0,0,8
"10.1101/116400",TRUE,8.45,19,0,0,0,0,23
"10.1101/116715",TRUE,24.15,46,0,0,0,0,2
"10.1101/116285",TRUE,364.664,710,2,6,0,0,14
"10.1101/116806",TRUE,3,8,0,0,0,0,4
"10.1101/116368",TRUE,1.25,4,0,0,0,0,1
"10.1101/116632",TRUE,32.15,57,0,0,0,0,43
"10.1101/115220",TRUE,24.484,35,1,0,0,0,9
"10.1101/116673",TRUE,8.434,5,1,0,0,0,6
"10.1101/116665",TRUE,2.25,4,0,0,0,0,0
"10.1101/116681",TRUE,80.95,149,0,0,0,0,57
"10.1101/116624",TRUE,7.25,18,0,0,0,0,2
"10.1101/117044",TRUE,28.05,49,0,0,0,0,1
"10.1101/116954",TRUE,14.15,27,0,0,0,0,0
"10.1101/116160",TRUE,2.5,8,0,0,0,0,0
"10.1101/116657",TRUE,17.336,19,1,0,0,0,4
"10.1101/117200",TRUE,21.75,45,0,0,0,0,10
"10.1101/117143",TRUE,59.48,106,1,0,0,0,9
"10.1101/116251",TRUE,25.25,53,0,0,0,0,9
"10.1101/117069",TRUE,3.25,9,0,0,0,0,0
"10.1101/116996",TRUE,1.25,5,0,0,0,0,0
"10.1101/116939",TRUE,9.75,23,0,0,0,0,17
"10.1101/116822",TRUE,12.4,27,0,0,0,0,1
"10.1101/117150",TRUE,31.73,43,2,0,0,0,5
"10.1101/117010",TRUE,34.55,63,0,0,0,0,21
"10.1101/116541",TRUE,10.65,21,0,0,0,0,1
"10.1101/117176",TRUE,41.68,61,1,0,0,0,22
"10.1101/117085",TRUE,17.2,35,0,0,0,0,1
"10.1101/116301",TRUE,2,7,0,0,0,0,2
"10.1101/117135",TRUE,1.5,6,0,0,0,0,0
"10.1101/117184",TRUE,5.1,12,0,0,0,0,0
"10.1101/117101",TRUE,13.4,28,0,0,0,0,24
"10.1101/116764",TRUE,2.6,6,0,0,0,0,0
"10.1101/116962",TRUE,29.3,54,0,0,0,0,0
"10.1101/117192",TRUE,2.85,8,0,0,0,0,4
"10.1101/116988",TRUE,0.75,3,0,0,0,0,14
"10.1101/116970",TRUE,21.6,43,0,0,0,0,0
"10.1101/117218",TRUE,12.75,27,0,0,0,0,6
"10.1101/117051",TRUE,23.1,46,0,0,0,0,0
"10.1101/117093",TRUE,10.35,24,0,0,0,0,9
"10.1101/117499",TRUE,12.3,27,0,0,0,0,8
"10.1101/117689",TRUE,20.85,46,0,0,0,0,15
"10.1101/117374",TRUE,4,10,0,0,0,0,4
"10.1101/115873",TRUE,9.55,20,0,0,0,0,5
"10.1101/117465",TRUE,5,14,0,0,0,0,6
"10.1101/117341",TRUE,22.1,46,0,0,0,0,2
"10.1101/117432",TRUE,2.75,7,0,0,0,0,10
"10.1101/117333",TRUE,1,4,0,0,0,0,0
"10.1101/117424",TRUE,3.85,9,0,0,0,0,0
"10.1101/117325",TRUE,20.25,40,0,0,0,0,14
"10.1101/117572",TRUE,3.25,8,0,0,0,0,21
"10.1101/117564",TRUE,7.25,20,0,0,0,0,31
"10.1101/117416",TRUE,4.75,12,0,0,0,0,0
"10.1101/117614",TRUE,7.2,12,0,0,0,0,0
"10.1101/117663",TRUE,6.85,12,0,0,0,0,0
"10.1101/117440",TRUE,4,10,0,0,0,0,1
"10.1101/117515",TRUE,14.884,16,1,0,0,0,5
"10.1101/117630",TRUE,2.85,6,0,0,0,0,3
"10.1101/117507",TRUE,16.034,20,1,0,0,0,0
"10.1101/117267",TRUE,13.284,14,1,0,0,0,3
"10.1101/117291",TRUE,6.75,14,0,0,0,0,24
"10.1101/117531",TRUE,11.35,26,0,0,0,0,0
"10.1101/116947",TRUE,3.5,11,0,0,0,0,0
"10.1101/117580",TRUE,6.35,13,0,0,0,0,5
"10.1101/117473",TRUE,3.75,13,0,0,0,0,0
"10.1101/117895",TRUE,8.7,19,0,0,0,0,0
"10.1101/116921",TRUE,3,11,0,0,0,0,0
"10.1101/117770",TRUE,36.55,74,0,0,0,0,14
"10.1101/117879",TRUE,25.684,37,1,0,0,0,7
"10.1101/117481",TRUE,4.75,14,0,0,0,0,1
"10.1101/117952",TRUE,4.75,11,0,0,0,0,0
"10.1101/117762",TRUE,10.184,7,1,0,0,0,7
"10.1101/117556",TRUE,3.75,8,0,0,0,0,0
"10.1101/117382",TRUE,120.384,205,1,0,0,0,2
"10.1101/117903",TRUE,2.75,8,0,0,0,0,0
"10.1101/117937",TRUE,41.034,53,1,0,0,0,0
"10.1101/117853",TRUE,9.4,18,0,0,0,0,0
"10.1101/117788",TRUE,8.75,12,0,0,0,1,25
"10.1101/117846",TRUE,1.5,6,0,0,0,0,0
"10.1101/117713",TRUE,5.05,11,0,0,0,0,4
"10.1101/117804",TRUE,5.7,12,0,0,0,0,26
"10.1101/117911",TRUE,6.3,13,0,0,0,0,1
"10.1101/117606",TRUE,4.85,12,0,0,0,0,18
"10.1101/117838",TRUE,30.98,49,1,0,0,0,9
"10.1101/117622",TRUE,1.75,5,0,0,0,0,6
"10.1101/116608",TRUE,11.7,24,0,0,0,0,4
"10.1101/117929",TRUE,14.78,13,1,0,0,0,0
"10.1101/117598",TRUE,16.55,35,0,0,0,0,8
"10.1101/117119",TRUE,3,8,0,0,0,0,23
"10.1101/117796",TRUE,36.55,69,0,0,0,0,11
"10.1101/117523",TRUE,11.1,28,0,0,0,0,8
"10.1101/118091",TRUE,14.2,32,0,0,0,0,1
"10.1101/117705",TRUE,6.2,13,0,0,0,0,0
"10.1101/118083",TRUE,27.05,61,0,0,0,0,28
"10.1101/117960",TRUE,22.534,31,1,0,0,0,28
"10.1101/118034",TRUE,11.784,10,1,0,0,0,2
"10.1101/118059",TRUE,19.15,38,0,0,0,0,0
"10.1101/118182",TRUE,1,3,0,0,0,0,5
"10.1101/118224",TRUE,0.75,3,0,0,0,0,13
"10.1101/118018",TRUE,102.85,194,0,0,0,0,51
"10.1101/118166",TRUE,2.75,7,0,0,0,0,8
"10.1101/117994",TRUE,23.834,34,1,0,0,0,2
"10.1101/117945",TRUE,9.05,19,0,0,0,0,1
"10.1101/118125",TRUE,10.2,23,0,0,0,0,1
"10.1101/118141",TRUE,1,4,0,0,0,0,0
"10.1101/118216",TRUE,2.25,7,0,0,0,0,0
"10.1101/118067",TRUE,41.8,85,0,0,0,0,1
"10.1101/118117",TRUE,4.25,11,0,0,0,0,14
"10.1101/118232",TRUE,13.284,11,1,0,0,0,8
"10.1101/118190",TRUE,3,10,0,0,0,0,22
"10.1101/118281",TRUE,5.5,15,0,0,0,0,8
"10.1101/118000",TRUE,100.8,169,0,1,0,0,40
"10.1101/118257",TRUE,5.1,11,0,0,0,0,1
"10.1101/117887",TRUE,19.73,28,1,0,0,0,15
"10.1101/118026",TRUE,9.15,19,0,0,0,0,12
"10.1101/118174",TRUE,4.85,10,0,0,0,0,27
"10.1101/117978",TRUE,6.6,16,0,0,0,0,4
"10.1101/118315",TRUE,2.5,7,0,0,0,0,3
"10.1101/118331",TRUE,8.934,7,1,0,0,0,4
"10.1101/118133",TRUE,7.6,16,0,0,0,0,0
"10.1101/118240",TRUE,7.55,15,0,0,0,0,13
"10.1101/118323",TRUE,9.2,19,0,0,0,0,1
"10.1101/118273",TRUE,23.65,43,0,0,0,0,35
"10.1101/118265",TRUE,17.55,35,0,0,0,0,12
"10.1101/118307",TRUE,14.588,13,1,0,0,0,4
"10.1101/118554",TRUE,3.75,10,0,0,0,0,43
"10.1101/112227",TRUE,48.884,83,1,0,0,0,29
"10.1101/118638",TRUE,1.5,6,0,0,0,0,0
"10.1101/118687",TRUE,1.5,5,0,0,0,0,0
"10.1101/118372",TRUE,51.222,81,1,0,0,0,0
"10.1101/118356",TRUE,159.764,163,8,1,0,0,14
"10.1101/118497",TRUE,1.25,5,0,0,0,0,5
"10.1101/118612",TRUE,10.284,7,1,0,0,0,0
"10.1101/114710",TRUE,20.95,43,0,0,0,0,0
"10.1101/118364",TRUE,13.15,26,0,0,0,0,10
"10.1101/118703",TRUE,16.05,32,0,0,0,0,6
"10.1101/118729",TRUE,14.184,18,1,0,0,0,0
"10.1101/117127",TRUE,4.6,13,0,0,0,0,9
"10.1101/118398",TRUE,2,6,0,0,0,0,0
"10.1101/118547",TRUE,6.1,16,0,0,0,0,3
"10.1101/118661",TRUE,1.5,6,0,0,0,0,0
"10.1101/118760",TRUE,4.85,13,0,0,0,0,5
"10.1101/118737",TRUE,97.884,165,1,0,0,0,112
"10.1101/118752",TRUE,7.25,18,0,0,0,0,0
"10.1101/118455",TRUE,36.45,74,0,0,0,0,4
"10.1101/118448",TRUE,1.25,5,0,0,0,0,2
"10.1101/118745",TRUE,4.5,12,0,0,0,0,0
"10.1101/118539",TRUE,19.65,30,0,0,0,0,11
"10.1101/118380",TRUE,1.25,5,0,0,0,0,0
"10.1101/118513",TRUE,11.65,21,0,0,0,0,3
"10.1101/118646",TRUE,6.25,15,0,0,0,0,5
"10.1101/118711",TRUE,2.75,7,0,0,0,0,0
"10.1101/118463",TRUE,3.75,10,0,0,0,0,0
"10.1101/118521",TRUE,6.1,15,0,0,0,0,4
"10.1101/118471",TRUE,4.85,12,0,0,0,0,0
"10.1101/118489",TRUE,4.25,13,0,0,0,0,4
"10.1101/117812",TRUE,9.7,21,0,0,0,0,68
"10.1101/118786",TRUE,68.85,137,0,0,0,0,53
"10.1101/118810",TRUE,76.35,139,0,0,0,0,1
"10.1101/118778",TRUE,37.984,62,1,0,0,0,48
"10.1101/118927",TRUE,8.45,17,0,0,0,0,10
"10.1101/119016",TRUE,5,14,0,0,0,0,1
"10.1101/118950",TRUE,2.25,7,0,0,0,0,1
"10.1101/118935",TRUE,10.684,7,1,0,0,0,2
"10.1101/118901",TRUE,3.75,13,0,0,0,0,8
"10.1101/118943",TRUE,0.5,2,0,0,0,0,4
"10.1101/118919",TRUE,5.75,17,0,0,0,0,1
"10.1101/118604",TRUE,12.034,11,1,0,0,0,5
"10.1101/119115",TRUE,2.5,6,0,0,0,0,0
"10.1101/092593",TRUE,1.5,6,0,0,0,0,1
"10.1101/119081",TRUE,3.1,8,0,0,0,0,0
"10.1101/118794",TRUE,17.284,23,1,0,0,0,16
"10.1101/118695",TRUE,9.55,22,0,0,0,0,15
"10.1101/118968",TRUE,3,9,0,0,0,0,0
"10.1101/118802",TRUE,5.6,15,0,0,0,0,11
"10.1101/119073",TRUE,20.7,40,0,0,0,0,0
"10.1101/118109",TRUE,2.1,6,0,0,0,0,0
"10.1101/119131",TRUE,5.6,14,0,0,0,0,10
"10.1101/116335",TRUE,18.114,16,2,0,0,0,6
"10.1101/119313",TRUE,10.434,10,1,0,0,0,4
"10.1101/118992",TRUE,6.45,15,0,0,0,0,5
"10.1101/119503",TRUE,2.5,8,0,0,0,0,7
"10.1101/119305",TRUE,4.75,14,0,0,0,0,0
"10.1101/119495",TRUE,9.434,8,1,0,0,0,0
"10.1101/119123",TRUE,1.5,5,0,0,0,0,0
"10.1101/119156",TRUE,5.25,12,0,0,0,0,0
"10.1101/119222",TRUE,30.55,63,0,0,0,0,24
"10.1101/119644",TRUE,7.3,16,0,0,0,0,6
"10.1101/119354",TRUE,14.1,27,0,0,0,0,8
"10.1101/119396",TRUE,2.5,7,0,0,0,0,0
"10.1101/119370",TRUE,602.924,767,4,9,1,0,68
"10.1101/119446",TRUE,10.08,10,1,0,0,0,0
"10.1101/119412",TRUE,1.5,6,0,0,0,0,24
"10.1101/119271",TRUE,11.8,25,0,0,0,0,13
"10.1101/119511",TRUE,2.25,5,0,0,0,0,0
"10.1101/119636",TRUE,4,12,0,0,0,0,11
"10.1101/119248",TRUE,8.184,4,1,0,0,0,7
"10.1101/119297",TRUE,2.6,8,0,0,0,0,8
"10.1101/119420",TRUE,14.78,17,1,0,0,0,4
"10.1101/119529",TRUE,17.3,30,0,0,0,0,8
"10.1101/119339",TRUE,4.75,13,0,0,0,0,8
"10.1101/119560",TRUE,0.75,3,0,0,0,0,0
"10.1101/119032",TRUE,15.8,33,0,0,0,0,0
"10.1101/119404",TRUE,16.7,31,0,0,0,0,48
"10.1101/119453",TRUE,3.6,8,0,0,0,0,2
"10.1101/119586",TRUE,11.634,9,1,0,0,0,0
"10.1101/119289",TRUE,46.734,77,1,0,0,0,45
"10.1101/119578",TRUE,105.91,173,2,0,0,0,2
"10.1101/119180",TRUE,1.25,4,0,0,0,0,0
"10.1101/119388",TRUE,8.272,4,1,0,0,0,6
"10.1101/116855",TRUE,1.5,5,0,0,0,0,6
"10.1101/119479",TRUE,9.35,18,0,0,0,0,1
"10.1101/119552",TRUE,5.35,9,0,0,0,0,4
"10.1101/118976",TRUE,9.45,14,0,0,0,0,0
"10.1101/119362",TRUE,4,13,0,0,0,0,0
"10.1101/119206",TRUE,17.4,35,0,0,0,0,4
"10.1101/119545",TRUE,47.25,86,0,0,0,0,7
"10.1101/119214",TRUE,10.1,23,0,0,0,0,23
"10.1101/119230",TRUE,1,4,0,0,0,0,0
"10.1101/119438",TRUE,4.6,10,0,0,0,0,12
"10.1101/119255",TRUE,52.884,88,1,0,0,0,50
"10.1101/119164",TRUE,13.1,25,0,0,0,0,9
"10.1101/119461",TRUE,52,91,0,0,0,0,6
"10.1101/119669",TRUE,2,7,0,0,0,0,0
"10.1101/119735",TRUE,5.55,11,0,0,0,0,0
"10.1101/110478",TRUE,5.85,12,0,0,0,0,21
"10.1101/119891",TRUE,5.5,17,0,0,0,0,3
"10.1101/119792",TRUE,4.25,10,0,0,0,0,1
"10.1101/119594",TRUE,68.45,124,0,0,0,0,64
"10.1101/119727",TRUE,12.15,22,0,0,0,0,0
"10.1101/119768",TRUE,19.1,43,0,0,0,0,9
"10.1101/119941",TRUE,10.5,19,0,0,0,0,0
"10.1101/119834",TRUE,8.6,16,0,0,0,0,28
"10.1101/117648",TRUE,5.1,13,0,0,0,0,1
"10.1101/119099",TRUE,6.85,15,0,0,0,0,6
"10.1101/119966",TRUE,3.25,12,0,0,0,0,16
"10.1101/119867",TRUE,11.034,9,1,0,0,0,0
"10.1101/119958",TRUE,3.5,11,0,0,0,0,0
"10.1101/119677",TRUE,4.35,11,0,0,0,0,0
"10.1101/119917",TRUE,10.8,25,0,0,0,0,2
"10.1101/117390",TRUE,35.63,43,1,0,0,0,1
"10.1101/119776",TRUE,8.434,4,1,0,0,0,0
"10.1101/119701",TRUE,2,4,0,0,0,0,1
"10.1101/119784",TRUE,22,43,0,0,0,0,1
"10.1101/119990",TRUE,2.5,9,0,0,0,0,3
"10.1101/119693",TRUE,8.934,6,1,0,0,0,0
"10.1101/119933",TRUE,4.6,14,0,0,0,0,4
"10.1101/116236",TRUE,19.2,40,0,0,0,0,28
"10.1101/119818",TRUE,2.5,5,0,0,0,0,5
"10.1101/119925",TRUE,4.35,12,0,0,0,0,0
"10.1101/119743",TRUE,10.3,21,0,0,0,0,0
"10.1101/119982",TRUE,0.75,3,0,0,0,0,0
"10.1101/119719",TRUE,1.75,7,0,0,0,0,0
"10.1101/120006",TRUE,6,13,0,0,0,0,10
"10.1101/119974",TRUE,21.8,47,0,0,0,0,1
"10.1101/120113",TRUE,4.35,11,0,0,0,0,8
"10.1101/120154",TRUE,101.95,195,0,0,0,0,43
"10.1101/120188",TRUE,11.15,23,0,0,0,0,0
"10.1101/120360",TRUE,7.45,15,0,0,0,0,0
"10.1101/117408",TRUE,21.55,37,0,0,0,0,4
"10.1101/120253",TRUE,2,5,0,0,0,0,11
"10.1101/120295",TRUE,60.858,89,2,0,0,0,160
"10.1101/120147",TRUE,11.534,12,1,0,0,0,0
"10.1101/120311",TRUE,5.85,12,0,0,0,0,6
"10.1101/120063",TRUE,1.25,4,0,0,0,0,0
"10.1101/120212",TRUE,16.784,21,1,0,0,0,0
"10.1101/120279",TRUE,9.534,6,1,0,0,0,0
"10.1101/113647",TRUE,56.888,79,2,0,0,0,5
"10.1101/120105",TRUE,10.15,21,0,0,0,0,2
"10.1101/120048",TRUE,16.884,24,1,0,0,0,0
"10.1101/118620",TRUE,10.784,8,1,0,0,0,1
"10.1101/120352",TRUE,1.75,6,0,0,0,0,0
"10.1101/120329",TRUE,18.85,42,0,0,0,0,7
"10.1101/120444",TRUE,120.684,199,1,0,0,0,32
"10.1101/120386",TRUE,25.75,53,0,0,0,0,64
"10.1101/120022",TRUE,8.1,17,0,0,0,0,15
"10.1101/120204",TRUE,1.25,5,0,0,0,0,5
"10.1101/120121",TRUE,6,14,0,0,0,0,0
"10.1101/120097",TRUE,18.3,35,0,0,0,0,8
"10.1101/120394",TRUE,11.25,28,0,0,0,0,24
"10.1101/119826",TRUE,12.35,18,0,0,0,0,8
"10.1101/120303",TRUE,4.5,12,0,0,0,0,0
"10.1101/120469",TRUE,15.85,32,0,0,0,0,1
"10.1101/120451",TRUE,12.2,28,0,0,0,0,5
"10.1101/120501",TRUE,0.75,3,0,0,0,0,0
"10.1101/120071",TRUE,2,7,0,0,0,0,0
"10.1101/120493",TRUE,16.3,34,0,0,0,0,0
"10.1101/120428",TRUE,16.62,22,1,0,0,0,0
"10.1101/120485",TRUE,4.85,10,0,0,0,0,0
"10.1101/120477",TRUE,95.65,186,0,0,0,0,24
"10.1101/120527",TRUE,3.25,9,0,0,0,0,0
"10.1101/120634",TRUE,15.1,33,0,0,0,0,11
"10.1101/120600",TRUE,225.412,336,4,0,0,0,1
"10.1101/120584",TRUE,6.7,15,0,0,0,0,3
"10.1101/118505",TRUE,13.85,30,0,0,0,0,4
"10.1101/120519",TRUE,155.65,231,1,1,0,0,36
"10.1101/120402",TRUE,22.2,51,0,0,0,0,18
"10.1101/120543",TRUE,2.75,9,0,0,0,0,0
"10.1101/120170",TRUE,26.134,42,1,0,0,0,4
"10.1101/120683",TRUE,8.7,20,0,0,0,0,11
"10.1101/120899",TRUE,27.3,57,0,0,0,0,19
"10.1101/120808",TRUE,5.35,14,0,0,0,0,3
"10.1101/120659",TRUE,2.6,7,0,0,0,0,5
"10.1101/120725",TRUE,16.7,36,0,0,0,0,27
"10.1101/120709",TRUE,9.95,20,0,0,0,0,8
"10.1101/120675",TRUE,2,8,0,0,0,0,0
"10.1101/120873",TRUE,4.25,12,0,0,0,0,8
"10.1101/120410",TRUE,3.85,9,0,0,0,0,2
"10.1101/120865",TRUE,39.084,64,1,0,0,0,15
"10.1101/120733",TRUE,16.2,28,0,0,0,0,3
"10.1101/120766",TRUE,15.75,33,0,0,0,0,6
"10.1101/120857",TRUE,14.2,31,0,0,0,0,14
"10.1101/084152",TRUE,5.1,10,0,0,0,0,9
"10.1101/120592",TRUE,48.45,96,0,0,0,0,16
"10.1101/120667",TRUE,11.05,23,0,0,0,0,35
"10.1101/120261",TRUE,18.7,40,0,0,0,0,10
"10.1101/120642",TRUE,12.634,10,1,0,0,0,1
"10.1101/120998",TRUE,36.734,50,1,0,0,0,35
"10.1101/120923",TRUE,13.05,28,0,0,0,0,3
"10.1101/121038",TRUE,13.1,24,0,0,0,0,11
"10.1101/121079",TRUE,108.498,174,2,0,0,0,1
"10.1101/121186",TRUE,6.1,14,0,0,0,0,0
"10.1101/121020",TRUE,51.3,88,0,0,0,0,25
"10.1101/121160",TRUE,25.25,45,0,0,0,0,6
"10.1101/120758",TRUE,8.6,19,0,0,0,0,0
"10.1101/120956",TRUE,32.13,51,1,0,0,0,2
"10.1101/120980",TRUE,255.774,103,7,19,0,0,175
"10.1101/120931",TRUE,1.5,6,0,0,0,0,4
"10.1101/121103",TRUE,404.562,55,3,44,0,0,0
"10.1101/121087",TRUE,22.3,47,0,0,0,0,8
"10.1101/120915",TRUE,7.85,22,0,0,0,0,9
"10.1101/121053",TRUE,3.75,11,0,0,0,0,0
"10.1101/087502",TRUE,23.65,46,0,0,0,0,1
"10.1101/121111",TRUE,2.75,6,0,0,0,0,0
"10.1101/121194",TRUE,5.1,13,0,0,0,0,9
"10.1101/121319",TRUE,3.55,7,0,0,0,0,0
"10.1101/121228",TRUE,2.5,9,0,0,0,0,0
"10.1101/120964",TRUE,41.2,72,0,0,0,0,14
"10.1101/121301",TRUE,1,4,0,0,0,0,0
"10.1101/121285",TRUE,1.25,5,0,0,0,0,0
"10.1101/121483",TRUE,10.1,22,0,0,0,0,0
"10.1101/121343",TRUE,9.8,20,0,0,0,0,0
"10.1101/121335",TRUE,1.25,4,0,0,0,0,2
"10.1101/121384",TRUE,12.534,14,1,0,0,0,3
"10.1101/121517",TRUE,4.2,9,0,0,0,0,0
"10.1101/121590",TRUE,19.234,25,1,0,0,0,8
"10.1101/121293",TRUE,1.25,5,0,0,0,0,2
"10.1101/121434",TRUE,5.6,14,0,0,0,0,0
"10.1101/121533",TRUE,8.45,19,0,0,0,0,2
"10.1101/121350",TRUE,21.65,45,0,0,0,0,50
"10.1101/121608",TRUE,26.514,39,1,0,0,0,1
"10.1101/119651",TRUE,34.3,60,0,0,0,0,30
"10.1101/121707",TRUE,5.7,10,0,0,0,0,2
"10.1101/121400",TRUE,16.484,17,1,0,0,0,6
"10.1101/121459",TRUE,4.75,10,0,0,0,0,0
"10.1101/121665",TRUE,6.8,11,0,0,0,0,4
"10.1101/121640",TRUE,1.25,4,0,0,0,0,2
"10.1101/121681",TRUE,4.25,11,0,0,0,0,1
"10.1101/121376",TRUE,11.33,13,1,0,0,0,0
"10.1101/121491",TRUE,9.95,20,0,0,0,0,0
"10.1101/121616",TRUE,1.5,5,0,0,0,0,3
"10.1101/121558",TRUE,21.05,36,0,0,0,0,3
"10.1101/121418",TRUE,9.95,21,0,0,0,0,0
"10.1101/121277",TRUE,2.25,6,0,0,0,0,2
"10.1101/121145",TRUE,8.75,13,0,0,0,0,0
"10.1101/121392",TRUE,2.75,7,0,0,0,0,1
"10.1101/116079",TRUE,6.3,12,0,0,0,0,5
"10.1101/121863",TRUE,11.634,9,1,0,0,0,0
"10.1101/121830",TRUE,4.75,12,0,0,0,0,0
"10.1101/121749",TRUE,23.5,49,0,0,0,0,18
"10.1101/121921",TRUE,4.25,12,0,0,0,0,0
"10.1101/122085",TRUE,10.95,17,0,0,0,0,0
"10.1101/121764",TRUE,13.6,28,0,0,0,0,18
"10.1101/121822",TRUE,18.234,24,1,0,0,0,0
"10.1101/122077",TRUE,21.8,48,0,0,0,0,0
"10.1101/121509",TRUE,2.75,8,0,0,0,0,0
"10.1101/121673",TRUE,9.83,8,1,0,0,0,0
"10.1101/121913",TRUE,10.5,22,0,0,0,0,25
"10.1101/122036",TRUE,11.184,7,1,0,0,0,0
"10.1101/121947",TRUE,10.2,22,0,0,0,0,7
"10.1101/121806",TRUE,8.6,17,0,0,0,0,0
"10.1101/122051",TRUE,4.25,10,0,0,0,0,0
"10.1101/121814",TRUE,3.35,7,0,0,0,0,0
"10.1101/121574",TRUE,8.83,5,1,0,0,0,1
"10.1101/121871",TRUE,3.25,10,0,0,0,0,85
"10.1101/121897",TRUE,13.684,18,1,0,0,0,7
"10.1101/121756",TRUE,12.034,9,1,0,0,0,0
"10.1101/102327",TRUE,50,75,0,1,0,0,42
"10.1101/121582",TRUE,2.25,7,0,0,0,0,0
"10.1101/122010",TRUE,19.184,22,1,0,0,0,0
"10.1101/121731",TRUE,37.084,47,1,0,0,0,7
"10.1101/122044",TRUE,11.8,20,0,0,0,0,9
"10.1101/122028",TRUE,4.95,9,0,0,0,0,0
"10.1101/122135",TRUE,11.284,9,1,0,0,0,9
"10.1101/121855",TRUE,11.784,11,1,0,0,0,5
"10.1101/121780",TRUE,7.05,14,0,0,0,0,0
"10.1101/122127",TRUE,43.9,81,0,0,0,0,5
"10.1101/121798",TRUE,0.75,3,0,0,0,0,0
"10.1101/121525",TRUE,4.6,11,0,0,0,0,0
"10.1101/122069",TRUE,6.45,14,0,0,0,0,6
"10.1101/121954",TRUE,3.85,11,0,0,0,0,4
"10.1101/122093",TRUE,21.85,40,0,0,0,0,17
"10.1101/122002",TRUE,2.5,8,0,0,0,0,0
"10.1101/121178",TRUE,1.5,3,0,0,0,0,0
"10.1101/122119",TRUE,9.934,7,1,0,0,0,7
"10.1101/121905",TRUE,10.034,7,1,0,0,0,12
"10.1101/122143",TRUE,21.15,34,0,0,0,0,14
"10.1101/121962",TRUE,111.884,177,1,0,0,0,1
"10.1101/122168",TRUE,0.75,3,0,0,0,0,0
"10.1101/121939",TRUE,7,18,0,0,0,0,0
"10.1101/121772",TRUE,2,4,0,0,0,0,0
"10.1101/122556",TRUE,6.2,13,0,0,0,0,7
"10.1101/122259",TRUE,3,10,0,0,0,0,2
"10.1101/122226",TRUE,36.284,51,1,0,0,0,33
"10.1101/108399",TRUE,12,20,0,0,0,0,29
"10.1101/122606",TRUE,1.25,4,0,0,0,0,2
"10.1101/122408",TRUE,129.63,213,1,0,0,0,43
"10.1101/122465",TRUE,1.5,5,0,0,0,0,0
"10.1101/122531",TRUE,29.584,45,1,0,0,0,39
"10.1101/122341",TRUE,3.35,8,0,0,0,0,5
"10.1101/122499",TRUE,16.5,34,0,0,0,0,0
"10.1101/122242",TRUE,30.65,62,0,0,0,0,22
"10.1101/122382",TRUE,9.684,8,1,0,0,0,0
"10.1101/122523",TRUE,1.75,4,0,0,0,0,0
"10.1101/122267",TRUE,30.65,49,0,0,0,0,41
"10.1101/122572",TRUE,18.28,24,1,0,0,0,10
"10.1101/122275",TRUE,15.134,16,1,0,0,0,0
"10.1101/122374",TRUE,14.234,14,1,0,0,0,0
"10.1101/122473",TRUE,23.75,41,0,0,0,0,0
"10.1101/122358",TRUE,0.75,3,0,0,0,0,1
"10.1101/122283",TRUE,1.25,4,0,0,0,0,1
"10.1101/122150",TRUE,1,4,0,0,0,0,0
"10.1101/121996",TRUE,1.75,5,0,0,0,0,0
"10.1101/122432",TRUE,13.65,28,0,0,0,0,12
"10.1101/112425",TRUE,4,9,0,0,0,0,11
"10.1101/122564",TRUE,3,9,0,0,0,0,1
"10.1101/122390",TRUE,1.25,4,0,0,0,0,2
"10.1101/122416",TRUE,2.85,5,0,0,0,0,0
"10.1101/122895",TRUE,2,7,0,0,0,0,5
"10.1101/122820",TRUE,4.6,13,0,0,0,0,20
"10.1101/123075",TRUE,2.25,5,0,0,0,0,5
"10.1101/122853",TRUE,4.35,9,0,0,0,0,2
"10.1101/122838",TRUE,8.85,23,0,0,0,0,1
"10.1101/122580",TRUE,11.284,10,1,0,0,0,0
"10.1101/121889",TRUE,86.562,142,2,0,0,0,38
"10.1101/122812",TRUE,134.484,190,3,0,0,0,14
"10.1101/122879",TRUE,5.35,16,0,0,0,0,0
"10.1101/122598",TRUE,15.63,20,1,0,0,0,38
"10.1101/122747",TRUE,5.25,16,0,0,0,0,19
"10.1101/122705",TRUE,4.25,11,0,0,0,0,0
"10.1101/122945",TRUE,9.2,22,0,0,0,0,4
"10.1101/122960",TRUE,19.834,24,1,0,0,0,8
"10.1101/122887",TRUE,10.4,20,0,0,0,0,3
"10.1101/122937",TRUE,49.3,93,0,0,0,0,3
"10.1101/123059",TRUE,2.35,6,0,0,0,0,9
"10.1101/122788",TRUE,39,78,0,0,0,0,35
